"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-DogfoodNameComparatorJaccard-record1Value","0-DogfoodNameComparatorJaccard-record2Value","0-DogfoodNameComparatorJaccard-record1PreprocessedValue","0-DogfoodNameComparatorJaccard-record2PreprocessedValue","0-DogfoodNameComparatorJaccard-similarity","0-DogfoodNameComparatorJaccard-postproccesedSimilarity","1-DogfoodComparatorMongeElkan-record1Value","1-DogfoodComparatorMongeElkan-record2Value","1-DogfoodComparatorMongeElkan-record1PreprocessedValue","1-DogfoodComparatorMongeElkan-record2PreprocessedValue","1-DogfoodComparatorMongeElkan-similarity","1-DogfoodComparatorMongeElkan-postproccesedSimilarity","2-DogfoodComparatorMongeElkanTfIdf-record1Value","2-DogfoodComparatorMongeElkanTfIdf-record2Value","2-DogfoodComparatorMongeElkanTfIdf-record1PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-record2PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-similarity","2-DogfoodComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","speckspet_007","concordpet_120","0.75",,"Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","0.03125","0.03125","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","0.10952380952380952","0.10952380952380952","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Adult Sweet Potato and Chicken Small Breed Bites Dry Dog Food 4.5-lb","0.3821657607953384","0.3821657607953384"
"WekaMatchingRule","speckspet_007","concordpet_121","0.75",,"Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","0.07407407407407407","0.07407407407407407","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","0.16666666666666666","0.16666666666666666","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","Taste Of The Wild  HIGH PRAIRIE PUPPY 30LB","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food - 12-lb","0.4534248954374573","0.4534248954374573"
"WekaMatchingRule","petsupplies_042","concordpet_152","0.7303370786516854",,"Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food - 15-lb","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food - 15-lb","0.9090909090909091","0.9090909090909091","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food - 15-lb","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food - 15-lb","1.0","1.0","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food - 15-lb","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food","Natural Balance Original Ultra Whole Body Health Chicken Brown Rice and Duck Meal Large Breed Bites Formula Dry Dog Food - 15-lb","0.9534625892455926","0.9534625892455926"
"WekaMatchingRule","countrymax_108","petco_093","0.75",,"Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","0.17391304347826086","0.17391304347826086","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","0.16842105263157894","0.16842105263157894","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Breed Health Nutrition Chihuahua Loaf In Sauce Dog Food Multipack 3 oz Case of 4","0.5565609269069085","0.5565609269069085"
"WekaMatchingRule","countrymax_108","petco_092","0.75",,"Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","0.1","0.1","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","0.2","0.2","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","Taste of the Wild Appalachian Valley Small Breed Dog Food","Royal Canin Size Health Nutrition Maxi Adult Dry Dog Food 6 lbs.","0.5051219141436533","0.5051219141436533"
"WekaMatchingRule","roguevalleypet_083","petnutritioncenter_015","0.75",,"Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","0.3333333333333333","0.3333333333333333","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","0.2675","0.2675","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo BLUE Basics Grain Free Adult Duck and Potato Recipe Dry Dog Food 22","0.7004941566437677","0.7004941566437677"
"WekaMatchingRule","roguevalleypet_083","petnutritioncenter_014","0.75",,"Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo Beef Braised Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo Beef Braised Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","0.1","0.1","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo Beef Braised Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo Beef Braised Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","0.1623529411764706","0.1623529411764706","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo Beef Braised Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","Natural Balance L.I.D. Limited Ingredient Diets Grain Free Potato and Duck Puppy Formula Dry Dog Food","Blue Buffalo Beef Braised Dinner with Green Beans Carrots and Wild Rice Dog Food Tray","0.6440811555847789","0.6440811555847789"
"WekaMatchingRule","miscota_116","petsense_030","0.9534883720930233",,"Royal Canin Maxi Joint Care","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Joint Care","Royal Canin Maxi Adult Dry Dog Food - 30","0.3","0.3","Royal Canin Maxi Joint Care","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Joint Care","Royal Canin Maxi Adult Dry Dog Food - 30","0.6592592592592592","0.6592592592592592","Royal Canin Maxi Joint Care","Royal Canin Maxi Adult Dry Dog Food - 30","Royal Canin Maxi Joint Care","Royal Canin Maxi Adult Dry Dog Food - 30","0.5902918298980974","0.5902918298980974"
"WekaMatchingRule","petnutritioncenter_098","horseandhound_098","0.75",,"Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Maxi Adult Dog Food","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Maxi Adult Dog Food","0.10526315789473684","0.10526315789473684","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Maxi Adult Dog Food","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Maxi Adult Dog Food","0.3096774193548387","0.3096774193548387","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Maxi Adult Dog Food","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Maxi Adult Dog Food","0.41179882419081565","0.41179882419081565"
"WekaMatchingRule","petnutritioncenter_098","horseandhound_099","0.75",,"Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Medium Adult Dog","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Medium Adult Dog","0.05263157894736842","0.05263157894736842","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Medium Adult Dog","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Medium Adult Dog","0.2","0.2","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Medium Adult Dog","Blue Buffalo Homestyle Recipe Fish and Sweet Potato Dinner with Garden Vegetables Canned Dog Food","Royal Canin Medium Adult Dog","0.33948195828349986","0.33948195828349986"
"WekaMatchingRule","petfood_032","miscota_094","0.75",,"Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Adult 15Kg","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Adult 15Kg","0.0","0.0","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Adult 15Kg","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Adult 15Kg","0.15","0.15","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Adult 15Kg","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Adult 15Kg","0.29348607134593985","0.29348607134593985"
"WekaMatchingRule","horseandhound_050","bitiba.co.uk_117","0.75",,"Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Starter Mother & Babydog","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Starter Mother & Babydog","0.0","0.0","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Starter Mother & Babydog","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Starter Mother & Babydog","0.11219512195121951","0.11219512195121951","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Starter Mother & Babydog","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Starter Mother & Babydog","0.3475283095316495","0.3475283095316495"
"WekaMatchingRule","horseandhound_050","bitiba.co.uk_118","0.75",,"Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Sterilised","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Sterilised","0.0","0.0","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Sterilised","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Sterilised","0.17777777777777778","0.17777777777777778","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Sterilised","Natural Balance Limited Ingredient Diets High Protein Beef Dry Dog Food","Royal Canin Maxi Sterilised","0.25477708616821026","0.25477708616821026"
"WekaMatchingRule","petfood_032","miscota_095","0.75",,"Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Junior 15Kg","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Junior 15Kg","0.0","0.0","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Junior 15Kg","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Junior 15Kg","0.12413793103448276","0.12413793103448276","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Junior 15Kg","Blue Buffalo Basic Salmon/Potato Dry Dog Food 11lb","Royal Canin Giant Junior 15Kg","0.3408225344662527","0.3408225344662527"
"WekaMatchingRule","petsense_085","petnutritioncenter_121","0.7303370786516854",,"Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","1.0","1.0","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","1.0","1.0","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Small Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","1.0","1.0"
"WekaMatchingRule","petfood_031","miscota_096","0.75",,"Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Puppy","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Puppy","0.0","0.0","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Puppy","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Puppy","0.1565217391304348","0.1565217391304348","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Puppy","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Puppy","0.2540363053668598","0.2540363053668598"
"WekaMatchingRule","dog_032","petnutritioncenter_010","0.75",,"Blue Wilderness Dog Food Salmon/Chicken 12pk","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","Blue Wilderness Dog Food Salmon/Chicken 12pk","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","0.15","0.15","Blue Wilderness Dog Food Salmon/Chicken 12pk","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","Blue Wilderness Dog Food Salmon/Chicken 12pk","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","0.22727272727272727","0.22727272727272727","Blue Wilderness Dog Food Salmon/Chicken 12pk","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","Blue Wilderness Dog Food Salmon/Chicken 12pk","Blue Buffalo Basics Limited Ingredient Grain Free Small Breed Turkey and Potato Dog Food Cups","0.4442638521986347","0.4442638521986347"
"WekaMatchingRule","petfood_031","miscota_097","0.75",,"Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Starter","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Starter","0.0","0.0","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Starter","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Starter","0.152","0.152","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Starter","Blue Buffalo Basic Salmon/Potato Dry Dog Food 4lb","Royal Canin Giant Starter","0.2593067681338071","0.2593067681338071"
"WekaMatchingRule","petnutritioncenter_123","countrymax_041","0.25",,"Blue Buffalo Life Protection Small Breed Puppy Chicken and Oatmeal Recipe Dry Dog Food","Blue Buffalo Small Breed Puppy Chicken & Oatmeal","Blue Buffalo Life Protection Small Breed Puppy Chicken and Oatmeal Recipe Dry Dog Food","Blue Buffalo Small Breed Puppy Chicken & Oatmeal","0.5","0.5","Blue Buffalo Life Protection Small Breed Puppy Chicken and Oatmeal Recipe Dry Dog Food","Blue Buffalo Small Breed Puppy Chicken & Oatmeal","Blue Buffalo Life Protection Small Breed Puppy Chicken and Oatmeal Recipe Dry Dog Food","Blue Buffalo Small Breed Puppy Chicken & Oatmeal","0.8583333333333333","0.8583333333333333","Blue Buffalo Life Protection Small Breed Puppy Chicken and Oatmeal Recipe Dry Dog Food","Blue Buffalo Small Breed Puppy Chicken & Oatmeal","Blue Buffalo Life Protection Small Breed Puppy Chicken and Oatmeal Recipe Dry Dog Food","Blue Buffalo Small Breed Puppy Chicken & Oatmeal","0.7071067811865475","0.7071067811865475"
"WekaMatchingRule","dog_028","petnutritioncenter_006","0.7272727272727273",,"Blue Buffalo Basic Turkey/Potato Dry Dog Food 11lb","Blue Buffalo Basics Limited Ingredient Diet Grain Free Adult Duck and Potato Canned Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 11lb","Blue Buffalo Basics Limited Ingredient Diet Grain Free Adult Duck and Potato Canned Dog Food","0.25","0.25","Blue Buffalo Basic Turkey/Potato Dry Dog Food 11lb","Blue Buffalo Basics Limited Ingredient Diet Grain Free Adult Duck and Potato Canned Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 11lb","Blue Buffalo Basics Limited Ingredient Diet Grain Free Adult Duck and Potato Canned Dog Food","0.36","0.36","Blue Buffalo Basic Turkey/Potato Dry Dog Food 11lb","Blue Buffalo Basics Limited Ingredient Diet Grain Free Adult Duck and Potato Canned Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 11lb","Blue Buffalo Basics Limited Ingredient Diet Grain Free Adult Duck and Potato Canned Dog Food","0.598764159346999","0.598764159346999"
